dataset,filename,bcolon,mdupon
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_42_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_42_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_42_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_43_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_43_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_43_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_43_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_43_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_43_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_44_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_44_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_44_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_44_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_44_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_44_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_45_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_45_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_45_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_45_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_45_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_45_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_46_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_46_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_46_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_46_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_46_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_46_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_47_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_47_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_47_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_47_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_47_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_47_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_48_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_48_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_48_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_48_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_48_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_48_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_49_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_49_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_49_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_49_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_49_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_49_57.wav,FINISHED,STARTED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_50_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_50_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_50_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_50_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_50_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_50_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_51_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_51_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_51_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_51_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_51_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_51_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_52_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_52_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_52_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_52_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_52_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_52_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_53_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_53_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_53_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_53_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_53_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_53_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_54_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_54_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_54_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_54_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_54_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_54_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_55_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_55_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_55_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_55_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_55_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_55_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_56_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_56_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_56_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_56_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_56_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_56_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_57_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_57_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_57_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_57_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_57_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_57_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_58_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_58_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_58_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_58_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_58_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_58_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_59_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_59_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_59_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_59_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_59_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T00_59_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_00_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_00_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_00_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_00_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_00_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_00_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_01_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_01_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_01_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_01_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_01_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_01_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_02_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_02_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_02_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_02_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_02_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_02_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_03_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_03_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_03_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_03_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_03_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_03_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_04_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_04_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_04_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_04_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_04_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_04_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_05_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_05_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_05_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_05_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_05_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_05_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_06_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_06_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_06_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_06_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_06_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_06_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_07_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_07_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_07_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_07_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_07_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_07_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_08_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_08_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_08_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_08_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_08_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_08_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_09_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_09_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_09_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_09_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_09_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_09_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_10_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_10_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_10_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_10_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_10_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_10_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_11_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_11_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_11_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_11_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_11_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_11_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_12_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_12_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_12_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_12_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_12_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_12_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_13_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_13_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_13_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_13_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_13_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_13_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_14_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_14_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_14_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_14_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_14_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_14_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_15_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_15_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_15_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_15_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_15_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_15_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_16_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_16_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_16_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_16_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_16_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_16_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_17_07.wav,FINISHED,STARTED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_17_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_17_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_17_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_17_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_17_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_18_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_18_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_18_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_18_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_18_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_18_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_19_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_19_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_19_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_19_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_19_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_19_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_20_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_20_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_20_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_20_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_20_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_20_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_21_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_21_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_21_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_21_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_21_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_21_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_22_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_22_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_22_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_22_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_22_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_22_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_23_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_23_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_23_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_23_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_23_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_23_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_24_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_24_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_24_27.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_24_37.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_24_47.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_24_57.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_25_07.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_25_17.wav,FINISHED,FINISHED
APOCADO_C2D1_IROISE_07072022 (10_144000),2022_07_07T01_25_27.wav,FINISHED,FINISHED
