dataset,filename,jbeesa,mtorte
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_09_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_10_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_10_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_10_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_10_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_10_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_10_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_15_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_15_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_15_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_15_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_15_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_15_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_16_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_16_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_16_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_16_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_16_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_16_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_17_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_17_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_17_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_17_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_17_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_17_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_18_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_18_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_18_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_18_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_18_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_18_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_19_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_19_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_19_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_19_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_19_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_19_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_20_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_20_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_20_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_20_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_20_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_20_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_21_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_21_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_21_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_21_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_21_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_21_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_22_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_22_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_22_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_22_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_22_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_22_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_23_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_23_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_23_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_23_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_23_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_23_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_00_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_00_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_00_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_00_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_00_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_00_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_01_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_01_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_01_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_01_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_01_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_01_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_02_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_02_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_02_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_02_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_02_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_02_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_03_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_03_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_03_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_03_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_03_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_03_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_04_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_04_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_04_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_04_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_04_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_04_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_05_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_05_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_05_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_05_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_05_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_05_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_06_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_06_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_06_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_06_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_06_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_06_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_07_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_07_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_07_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_07_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_07_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_07_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_08_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_08_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_08_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_08_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_08_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_08_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_09_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_09_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_09_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_09_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_09_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_09_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_10_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_10_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_10_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_10_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_10_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_03_01_10_50_00.wav,UNASSIGNED,FINISHED
